chapter_no,heading_1,heading_2,heading_3,heading_4,sub_section_no,source_url,zoneomics_url,is_sub_chunk,sub_chunk_no,text
19,Article 4: - Site Development Regulations,Chapter 19.88 - Signs,19.88.260 - Legal Nonconforming Signs, ,sub-sec-19.10.25,https://library.municode.com/ca/twentynine_palms/codes/code_of_ordinances?nodeId=CD_ORD_ART4SIDERE_CH19.88SI_19.88.260LENOSI,https://zoneomics.com/code/4773/chapter_19#19.10.25,False,0,"A.
Expansion.
Legal nonconforming signs may not be expanded, moved or structurally altered to extend their useful life.
B. Reestablishment.
Legal nonconforming signs may not be reestablished after removal or damage of more than 50 percent of the replacement value.
Replacement value shall be based on the cost of replacing the sign with a sign of a similar type as determined by the Building Official.
A legal nonconforming sign that has been damaged or destroyed may be reestablished in the same type, manner, location and dimension when such sign has been damaged by an ""act of God"" or natural disaster, and where the subject sign was in legal and continuing use at the time it was damaged or destroyed.
C. Removal Requirement.
Legal nonconforming signs must be removed within 30 days of notice by the City that the sign or signs have suffered damaged, destroyed or abandoned, and may not be reestablished.
D. Any sign not removed following appropriate notice as required by this Code shall be deemed a public nuisance and shall be subject to the enforcement procedures set forth in Section 19.88.280 of this Chapter."
19,Article 4: - Site Development Regulations,Chapter 19.88 - Signs,19.88.270 - Appeals, ,sub-sec-19.10.26,https://library.municode.com/ca/twentynine_palms/codes/code_of_ordinances?nodeId=CD_ORD_ART4SIDERE_CH19.88SI_19.88.270AP,https://zoneomics.com/code/4773/chapter_19#19.10.26,False,0,Appeal of an action made pursuant to this Chapter shall be filed in accordance with Section 19.28.120 (Appeals).
19,Article 4: - Site Development Regulations,Chapter 19.88 - Signs,19.88.280 - Enforcement, ,sub-sec-19.10.27,https://library.municode.com/ca/twentynine_palms/codes/code_of_ordinances?nodeId=CD_ORD_ART4SIDERE_CH19.88SI_19.88.280EN,https://zoneomics.com/code/4773/chapter_19#19.10.27,False,0,"A.
General Provision.
Any person, firm, corporation, or entity found to be in violation of any provision of this Chapter, or found to have caused, assisted in, or permitted any such violation, shall be guilty of an infraction.
A separate offense or violation of this Chapter shall be deemed to have occurred for each day, or portion thereof, during which any violation of any provision of this Chapter is committed, continued or permitted by such person, firm, corporation or entity.
B. Public Nuisance and Abatement.
Any sign installed or maintained contrary to the provisions of this Chapter is deemed to be a public nuisance.
Any sign deemed to be a public nuisance may be abated in accordance with the abatement procedures established in California Business & Professions Code Section 5499.1 et seq.
or as otherwise provided by law.
C. Multiple Violations.
The third violation of this Chapter and any violation thereafter, by the same person, firm, corporation or entity constitutes a misdemeanor.
D. Misdemeanor, First or Second Offense.
Notwithstanding the foregoing, whenever the health, safety, or welfare of the community is at risk, any person, firm, corporation or entity may be charged with a misdemeanor for the first or second violation hereof at the discretion of the City Council or District Attorney.
E. Misdemeanor with Concurrent Violation.
Any person, firm, corporation or entity may be charged with a misdemeanor for any violation of this Chapter, at the discretion of the City Council or District Attorney, if cited concurrently for any other Municipal Code violation."
19,Article 4: - Site Development Regulations,Chapter 19.90 - Dedications and Improvements,19.90.010 - Purpose, ,sub-sec-19.11.1,https://library.municode.com/ca/twentynine_palms/codes/code_of_ordinances?nodeId=CD_ORD_ART4SIDERE_CH19.90DEIM_19.90.010PU,https://zoneomics.com/code/4773/chapter_19#19.11.1,False,0,"This
Chapter establishes standards for street dedications and improvements required in accordance with the adopted General Plan Circulation Element.
In addition, this Chapter identifies procedures for delaying or deferring the required street dedications and improvements and establishes a Development Impact Fee.
(Ord.
No.
318, § 4(Exh.
A), 5-28-2024)"
19,Article 4: - Site Development Regulations,Chapter 19.90 - Dedications and Improvements,19.90.020 - Applicability, ,sub-sec-19.11.2,https://library.municode.com/ca/twentynine_palms/codes/code_of_ordinances?nodeId=CD_ORD_ART4SIDERE_CH19.90DEIM_19.90.020AP,https://zoneomics.com/code/4773/chapter_19#19.11.2,False,0,"The standards contained in this Chapter shall apply to the following:
A. New Uses and Buildings.
For all buildings erected and all uses of land established after the effective date of this Title, street dedications and improvements shall be provided as required by this Chapter.
B. Existing or Modified Uses and Buildings.
Upon construction of a structure or improvement which would result in an increase or change in vehicular and/or pedestrian traffic, street dedications and improvements shall be provided as required by the Chapter.
C. Exceptions.
The requirements of this Chapter for street dedications and/or improvements may be deferred or delayed in accordance with the procedures set forth in Section 19.90.070 (Street Dedications and Improvements—Delay or Deferral).
(Ord.
No.
318, § 4(Exh.
A), 5-28-2024)"
19,Article 4: - Site Development Regulations,Chapter 19.90 - Dedications and Improvements,19.90.030 - Review and Permit Requirements, ,sub-sec-19.11.3,https://library.municode.com/ca/twentynine_palms/codes/code_of_ordinances?nodeId=CD_ORD_ART4SIDERE_CH19.90DEIM_19.90.030REPERE,https://zoneomics.com/code/4773/chapter_19#19.11.3,False,0,"A.
Requirements for street dedications and improvements shall be imposed during review of any permit for a ministerial or discretionary approval for development projects.
B. Additional approvals may be required prior to commencement of work on street improvements, such as an encroachment permit.
(Ord.
No.
318, § 4(Exh.
A), 5-28-2024)"
19,Article 4: - Site Development Regulations,Chapter 19.90 - Dedications and Improvements,19.90.040 - Required Dedications and Improvements—General, ,sub-sec-19.11.4,https://library.municode.com/ca/twentynine_palms/codes/code_of_ordinances?nodeId=CD_ORD_ART4SIDERE_CH19.90DEIM_19.90.040REDEIMEN,https://zoneomics.com/code/4773/chapter_19#19.11.4,False,0,"A.
Before occupancy is granted for any building or improvement subject to the requirements of this Chapter, the Director shall determine the following:
1. That all of the required dedications have been provided.
2. That physical and legal access has been established.
a. Physical access is a route which is traversable in a standard (2-wheel drive) sedan.
Proof of physical access shall be determined by the Director.
b. Legal access is:
i. A dedicated right of way.
ii. A dedication to the City of Twentynine Palms and to the public in general, an easement for public road, highway and public utility purposes of a width as established by the Circulation Element of the General Plan.
iii. An existing traveled way that is substantially in compliance with City road standards, where a prescriptive right by the user has been established for the public use by court decree.
iv. Private road easement.
c. When all feasible efforts to establish legal access in accordance with subsection Alb of this section have been exhausted, the lot is an existing legally created parcel, and the property owner has physical access, the Director may waive the requirement for legal access on the condition that the property owner enters into an agreement in the form required by the City, which includes the property owners:
i. Representation that the owner has the right to physical access.
ii. Acknowledgement that proof of legal access has not been provided to the City's satisfaction.
iii. Agreement to disclose to any subsequent owners that legal access has not been established to the satisfaction of the City.
Notation of said agreement and conditions of waiver shall also be notated on the building permit.
3. That all of the required street improvements have either been installed or that a cash deposit, surety bond or other form of surety acceptable to the City Council, in an amount equal to the estimated cost of the street improvements, has been posted with the City to ensure the installation of said street improvements.
B. The following street improvements shall apply to expressways, arterials, secondarys and collector streets:
1. Paving.
2. Concrete curbs and gutters shall be installed.
3. Sidewalks, per City standards, shall be installed.
(Ord.
No.
318, § 4(Exh.
A), 5-28-2024)"
19,Article 4: - Site Development Regulations,Chapter 19.90 - Dedications and Improvements,19.90.050 - Required Dedications and Improvements—Residential, ,sub-sec-19.11.5,https://library.municode.com/ca/twentynine_palms/codes/code_of_ordinances?nodeId=CD_ORD_ART4SIDERE_CH19.90DEIM_19.90.050REDEIMES,https://zoneomics.com/code/4773/chapter_19#19.11.5,False,0,"A.
Property owners constructing a new single-family residence or any other attached or detached addition on the property shall be responsible for the dedication of additional right of way along all street frontages of the property.
B. The following street improvement standards shall apply to local streets (see Article 2 for definitions of the land use districts), upon subdivision of the property or approval of a land use entitlement application:
1. In the RL, RS- I, RS-E, and OSR land use districts:
a. Paving.
b. Asphalt berms may be installed in lieu of curb and gutter.
c. Sidewalks shall not be required.
2. In the RS-2 and RS-3 land use districts:
a. Paving.
b. Concrete curbs and gutters shall be installed.
c. Sidewalks shall not be required.
3. In the RS-4 and RM land use districts:
a. Paving.
b. Concrete curbs and gutters shall be installed.
c. Sidewalks, per City standards, shall be installed.
4. In the R-HD land use district:
a. Streets shall be paved.
b. Concrete curbs and gutters shall be installed.
c. Sidewalks, per City standards, shall be installed.
(Ord.
No.
318, § 4(Exh.
A), 5-28-2024)"
19,Article 4: - Site Development Regulations,Chapter 19.90 - Dedications and Improvements,19.90.060 - Required Dedications and Improvements—Commercial and Industrial, ,sub-sec-19.11.6,https://library.municode.com/ca/twentynine_palms/codes/code_of_ordinances?nodeId=CD_ORD_ART4SIDERE_CH19.90DEIM_19.90.060REDEIMOMIN,https://zoneomics.com/code/4773/chapter_19#19.11.6,False,0,"A.
Property owners constructing a new commercial or industrial building or establishing a new use shall be responsible for the construction of required improvements along the entire street frontage of their lot.
B. In the CG, CO, CT, CN and CS land use districts (see Article 2 for definitions of the land use districts), the following street improvement standards shall apply to local streets:
1. Paving.
2. Concrete curbs and gutters shall be installed.
3. Sidewalks, per City standards, shall be installed.
C. In the IC land use district, the following street improvement standards shall apply to local streets:
1. Paving.
2. Concrete curbs and gutters shall be installed.
3. Sidewalks shall not be required.
(Ord.
No.
318, § 4(Exh.
A), 5-28-2024)"
19,Article 4: - Site Development Regulations,Chapter 19.90 - Dedications and Improvements,19.90.070 - Street Dedications and Improvements—Delay or Deferral, ,sub-sec-19.11.7,https://library.municode.com/ca/twentynine_palms/codes/code_of_ordinances?nodeId=CD_ORD_ART4SIDERE_CH19.90DEIM_19.90.070STDEIMELDE,https://zoneomics.com/code/4773/chapter_19#19.11.7,False,0,"A.
Request for Deferral.
Request for a deferral of any requirement for street dedication and/or street improvement may be made to the City Manager, who shall have the authority to defer any of the requirements subject to an executed deferral agreement between the City and the responsible party.
1. Exception.
For any project for which Planning Commission or City Council approval is required, the approving authority shall have the discretion to either require the construction of street improvements, require a deposit in the amount equal to the estimated cost of the street improvements, or defer such improvement subject to an executed deferral agreement between the City and the responsible party.
B. Conditions of Approval.
In approving a request for deferring or delaying public improvements, the approving authority shall impose reasonable and appropriate conditions in order to achieve the purpose of this Development Code, ensure consistency with the goals and policies of the General Plan, and justify making the necessary findings.
Conditions shall include but are not limited to the following:
1. Delayed Improvements—Bonding.
Where it is impractical to dedicate right-of-way and/or complete installation of street improvements prior to occupancy or commencement of a use, subject to these requirements, an agreement in writing shall be entered into with the City to make such improvements.
Additionally, a cash deposit, a surety bond, an irrevocable letter of credit or such other form of surety as may be acceptable to the City Attorney, in an amount equal to the estimated cost of the improvements, shall be posted with the Community Development Department in lieu thereof, to guarantee the installation of such improvement.
In that event, the actual installation of street improvements may be delayed until a time certain as identified in the agreement or upon written demand by the City.
If surety bonds are submitted, they shall be furnished by a surety company authorized to write such bonds in the state of California.
2. Written Agreement Required.
Prior to deferring any improvement requirement, a written agreement from the applicant shall be required, agreeing to participate in any street improvement program for the area in which the property is located, whether privately or publicly initiated.
If approved by the City Council on appeal, any such deferral agreement shall be executed by the City Manager on behalf of the City.
This agreement shall be recorded with the County Recorder.
C. Findings for Approval.
Prior to deferring or delaying any dedication or improvement requirement as prescribed by this Chapter, the approving authority shall make all the following findings:
1. That the modification of the improvement would not adversely affect public health and safety.
2. That the improvements being deferred or delayed do not postpone improvements which are a necessary prerequisite to the use and orderly development of the surrounding area.
D. Appeals.
Any action by the City Manager or Planning Commission pertaining to a request to defer public improvements may be appealed to the City Council in accordance with Section 19.28.120 (Appeals).
(Ord.
No.
318, § 4(Exh.
A), 5-28-2024)"
19,Article 4: - Site Development Regulations,Chapter 19.90 - Dedications and Improvements,19.90.080 - Development Impact Fee, ,sub-sec-19.11.8,https://library.municode.com/ca/twentynine_palms/codes/code_of_ordinances?nodeId=CD_ORD_ART4SIDERE_CH19.90DEIM_19.90.080DEIMFE,https://zoneomics.com/code/4773/chapter_19#19.11.8,False,0,"A.
Establishment.
Development Impact Fees will be assessed in connection with the issuance of a development permit for new construction.
B. Calculation of Fee.
The amount of the fee shall be as adopted by Resolution of the City Council and shall be calculated according to the square footage of the proposed construction.
Fees are based upon land use type as identified in Article 2.
C. Collection.
The amount of fees due hereunder shall be determined at the time of approval of a development permit for new construction.
The fee shall be paid prior to the issuance of a building permit for such development and no building permit shall be issued authorizing the construction or establishment of any units without payment of the fee.
D. Creation of Separate Funds.
Purpose and Use of Development Impact Fees.
The City Finance Director shall create a separate account into which all Development Impact Fees collected shall be placed.
Because development subject to this fee will have traffic impacts on a citywide basis, the fees collected are to be allocated for improvements on Adobe Road, Lear Avenue, Encelia Avenue, Mesquite Springs Road, Amboy Road, Two Mile Road, Hatch Road, Sullivan Road and Twentynine Palms Hwy.
E. The City's Finance Director shall file a report with the City Council annually which shall contain both of the following:
a. The amount of funds collected and expended under this Chapter.
b. The status of any project required or authorized to be funded to cany out the purposes set forth herein.
(Ord.
No.
318, § 4(Exh.
A), 5-28-2024)"
19,Article 4: - Site Development Regulations,Chapter 19.92 - Trash Enclosure Standards[3], , ,sub-sec-19.12,https://library.municode.com/ca/twentynine_palms/codes/code_of_ordinances?nodeId=CD_ORD_ART4SIDERE_CH19.92TRENST,https://zoneomics.com/code/4773/chapter_19#19.12,False,0,"Footnotes: ---
(3) --- ___________ Editor's note— Ord.
No.
294, § 4(Exh.
A), adopted Aug. 25, 2020, amended the title of Ch.
19.92 to read as set out herein.
Formerly, Ch.
19.92 pertained to trash storage facilities."
19,Article 4: - Site Development Regulations,Chapter 19.92 - Trash Enclosure Standards[3],19.92.010 - Purpose, ,sub-sec-19.12.1,https://library.municode.com/ca/twentynine_palms/codes/code_of_ordinances?nodeId=CD_ORD_ART4SIDERE_CH19.92TRENST_19.92.010PU,https://zoneomics.com/code/4773/chapter_19#19.12.1,False,0,"This
Chapter establishes standards for the provision and construction of trash storage areas for the purpose of screening the trash container(s) from public view, maintaining any loose debris within the enclosure, providing access to persons with disabilities, and providing a permanent location for the container(s) that will not encroach on driveways, parking, pedestrian and emergency access areas.
The intent of these regulations is to comply with state law (California Solid Waste Reuse and Recycling Access Act, Public Resources Code Sections 42900 through 42911)
as well as with the City's General Plan.
The term ""trash"" shall be used in this Section to represent refuse, recyclable materials, and organic waste.
(Ord.
No.
294, § 4(Exh.
A), 8-25-2020)"
19,Article 4: - Site Development Regulations,Chapter 19.92 - Trash Enclosure Standards[3],19.92.020 - Applicability, ,sub-sec-19.12.2,https://library.municode.com/ca/twentynine_palms/codes/code_of_ordinances?nodeId=CD_ORD_ART4SIDERE_CH19.92TRENST_19.92.020AP,https://zoneomics.com/code/4773/chapter_19#19.12.2,False,0,"The standards contained in this Chapter shall apply to the following:
A. New Uses and Buildings.
For all buildings erected and all new uses of land established after the effective date of this Title, trash facilities shall be provided as required by this Chapter.
B. Modification to Existing Structures and Uses.
Whenever an existing building is modified or a use is expanded such that it creates an increase of more than 25 percent in the number of existing dwelling units for residential projects or more than 25 percent in the existing square footage of commercial or industrial projects, trash facilities shall be provided as required by this Chapter.
C. Conversion of Existing Structures to Restaurants, Food Service Establishments, or Grocery Stores.
Whenever an existing building is converted to a restaurant, food service, grocery or other business creating organic waste, without increasing the square footage, trash enclosures shall be provided containing bins for organic waste as required by this Chapter.
(Ord.
No.
294, § 4(Exh.
A), 8-25-2020)"
19,Article 4: - Site Development Regulations,Chapter 19.92 - Trash Enclosure Standards[3],19.92.030 - Permit Requirements and Exemptions, ,sub-sec-19.12.3,https://library.municode.com/ca/twentynine_palms/codes/code_of_ordinances?nodeId=CD_ORD_ART4SIDERE_CH19.92TRENST_19.92.030PEREEX,https://zoneomics.com/code/4773/chapter_19#19.12.3,False,0,"A.
Permit Required.
Consistency with the regulations contained in this Chapter shall be reviewed concurrent with any required Building Permit or land use permit for applicable projects.
B. Exemptions.
The following projects are exempt from the requirements of this Chapter:
1. Residential Projects of Four Units or Less.
Residential projects containing four units or less are not subject to the requirements in this Chapter.
Individual trash storage containers are still required.
However, if such a residential complex of four units or less utilizes trash bins of four cubic yards or greater, they must be in an enclosure as required by this Chapter.
2. Temporary Uses.
Temporary uses shall not be required to provide an enclosure in accordance with this Chapter.
Trash storage containers are still required.
(Ord.
No.
294, § 4(Exh.
A), 8-25-2020)"
19,Article 4: - Site Development Regulations,Chapter 19.92 - Trash Enclosure Standards[3],19.92.040 - Development Standards, ,sub-sec-19.12.4,https://library.municode.com/ca/twentynine_palms/codes/code_of_ordinances?nodeId=CD_ORD_ART4SIDERE_CH19.92TRENST_19.92.040DEST,https://zoneomics.com/code/4773/chapter_19#19.12.4,False,0,"A.
Number of Trash Enclosures.
Trash enclosures for multi-family residential, commercial and industrial uses shall be of sufficient size to accommodate the trash container, recycling container and organics recycling container (if applicable), consistent with the following standards.
Businesses claiming an exemption from providing an organics container will be required to submit documentation supporting the exemption.
All trash enclosures shall be in compliance with the ADA accessibility standards of the CA Building Code.
1. Single Tenant Building:
One trash enclosure per commercial establishment.
2. Multi-Tenant Complex:
One trash enclosure per three commercial establishments or units where each unit is 15,000 square feet or less.
3. Multi-Tenant Complex:
One trash enclosure per commercial establishment or unit where the unit is 15,001 square feet or larger.
4. Multi-Family Residential Complex:
One trash enclosure per complex of five or more units and at a rate of one trash enclosure per ten dwelling units (or fraction thereof).
B. Screening of Trash Storage Areas.
All outdoor storage of trash, garbage, refuse, and other items or material intended for discarding or collection shall be screened from public view on three sides by a permanent trash enclosure, in accordance with Figure
19.92.040-1 (Trash Enclosure Standards).
1. Materials and Construction.
Trash enclosures shall be sized to accommodate the required trash container, recycling container and organics recycling bin and shall be constructed of a 6-foot-high solid wall of 8-inch block construction, or similar permanent construction on three sides using materials used in the primary structure, including masonry material, stucco, brick, stone, or decorative concrete block.
The fourth side shall be a gate 6 feet in height made of wood or metal painted to match the surrounding wall.
2. Stockade Fence Option.
For a multi-family residential complex of five to nineteen units a stockade wood fence with a solid wood gate is a permitted option in accordance with Figure
19.92.040-2. For a multi-family residential complex of twenty or more units, the trash enclosure shall be of 8-inch solid wall block construction in accordance with Figure
19.92.040-1.
3. Visibility.
a. Gates of trash enclosures shall remain closed at all times, except when the enclosure is being accessed for refuse disposal or pick-up.
b. Trash bins shall not be visible above the wall.
C. Maintenance.
The property owner shall keep all trash enclosures, including gates, maintained in a clean condition, free of graffiti, in good repair, and in functional order at all times.
D. Architectural Treatment.
All trash enclosures visible from streets or public parking areas shall be constructed and finished to be compatible with the architectural details and decor of the primary structure.
E. Location.
1. Trash enclosures shall not be located within the required front or street side setbacks and shall be located near a driveway that allows access by the trash pick-up vehicles.
2. Garbage containers or trash bins shall not be kept, placed, or maintained so as to be visible from any public street or alley.
F. Modifications.
Variations from these standards may be made to accommodate unique site conditions or constraints.
Any variation from these standards shall be submitted to the Community Development Director for approval.
The Director may approve or deny the proposed modification to achieve consistency between the design of the trash enclosure and the primary structure on-site, to accommodate site constraints, or when such modification is determined necessary to comply with the requirements of the waste hauler or state law.
Figure
19.92.040-1 Trash Enclosure Standards — Solid Block Wall Figure
19.92.040-2 Trash Enclosure Standards — Stockade Fence (Optional for Residential) (Ord.
No.
294, § 4(Exh.
A), 8-25-2020)"
19,Article 4: - Site Development Regulations,Chapter 19.94 - Utilities,19.94.010 - Purpose, ,sub-sec-19.13.1,https://library.municode.com/ca/twentynine_palms/codes/code_of_ordinances?nodeId=CD_ORD_ART4SIDERE_CH19.94UT_19.94.010PU,https://zoneomics.com/code/4773/chapter_19#19.13.1,False,0,"This
Chapter establishes requirements for the undergrounding of utilities both on-site and off-site."
19,Article 4: - Site Development Regulations,Chapter 19.94 - Utilities,19.94.020 - Applicability, ,sub-sec-19.13.2,https://library.municode.com/ca/twentynine_palms/codes/code_of_ordinances?nodeId=CD_ORD_ART4SIDERE_CH19.94UT_19.94.020AP,https://zoneomics.com/code/4773/chapter_19#19.13.2,False,0,"The regulations contained in this Chapter shall apply to the construction, change or expansion of a use or structure and shall require that utilities are undergrounded in accordance with the requirements contained in this Chapter.
The requirements of this Chapter shall apply to the following:
A. New Uses and Buildings.
For all buildings erected and all uses of land established after the effective date of this Title, utilities shall be undergrounded as required by this Chapter.
B. Modification to Existing Structures and Uses.
Whenever an existing building is modified or a use is expanded such that it creates an increase of more than 25 percent in the number of existing dwelling units for residential projects of more than 10 units, or more than 25 percent in the existing square footage of commercial or industrial projects where such expansion exceeds 10,000 square feet in size, utilities shall be undergrounded as required by this Chapter."
19,Article 4: - Site Development Regulations,Chapter 19.94 - Utilities,19.94.030 - Development Standards - Residential, ,sub-sec-19.13.3,https://library.municode.com/ca/twentynine_palms/codes/code_of_ordinances?nodeId=CD_ORD_ART4SIDERE_CH19.94UT_19.94.030DESTES,https://zoneomics.com/code/4773/chapter_19#19.13.3,False,0,"Utilities shall be installed in accordance with the following standards for residential projects:
A. Projects of More Than 10 Units.
All utilities serving residential projects of more than 10 dwelling units shall install underground utilities both on-site and in the public right-of-way, including existing utilities.
B. Projects of 10 Units or Less.
All utilities serving residential projects of 10 dwelling units or less shall install underground utilities as follows:
1. On-Site.
All on-site utilities shall be installed underground.
2. Public Rights-of-Way.
All utilities in the public right-of-way, including existing utilities, shall be installed in a manner consistent with the existing surrounding improvements directly abutting the subject property."
19,Article 4: - Site Development Regulations,Chapter 19.94 - Utilities,19.94.040 - Development Standards - Commercial and Industrial, ,sub-sec-19.13.4,https://library.municode.com/ca/twentynine_palms/codes/code_of_ordinances?nodeId=CD_ORD_ART4SIDERE_CH19.94UT_19.94.040DESTOMIN,https://zoneomics.com/code/4773/chapter_19#19.13.4,False,0,"Utilities shall be installed in accordance with the following standards for all commercial and industrial projects:
A. Projects of More Than 4 Acres.
All utilities serving new commercial or industrial projects of more than 4 acres shall install underground utilities both on-site and in the public right-of-way, including existing utilities.
B. Projects of 4 Acres or Less.
All utilities serving new commercial or industrial projects of 4 acres or less shall install underground utilities as follows:
1. On-Site.
All on-site utilities shall be installed underground.
2. Public Rights-of-Way.
All utilities in the public right-of-way, including existing utilities, shall be installed in a manner consistent with the existing surrounding improvements directly abutting the subject property."
19,Article 4: - Site Development Regulations,Chapter 19.94 - Utilities,19.94.050 - Deferral of Undergrounding, ,sub-sec-19.13.5,https://library.municode.com/ca/twentynine_palms/codes/code_of_ordinances?nodeId=CD_ORD_ART4SIDERE_CH19.94UT_19.94.050DEUN,https://zoneomics.com/code/4773/chapter_19#19.13.5,False,0,"A. Applicability.
A request for deferral shall apply only to the undergrounding of existing off-site overhead utilities.
B. Request for Deferral.
Request for a deferral of undergrounding utilities shall be made in writing to the City Manager.
C. Approval Authority.
1. For any project for which the Community Development Director is the designated approval authority, the City Manager shall have the discretion to either require the undergrounding of off-site utilities or defer such undergrounding, subject to the requirements of SubSection 19.94.050.D.
2. For any project for which the Planning Commission or City Council is the designated approval authority, the applicable approval authority shall have the discretion to either require the undergrounding of off-site utilities or defer such undergrounding, subject to the requirements of SubSection 19.94.050.D.
D. Findings for Approval and Requirements.
Any approval for the deferral of utilities is subject to the following:
1. The request shall be supported by cost estimates prepared by a licensed professional and approved by the City Engineer.
All cost estimates shall be provided by the applicant at the time of request.
2. The cost of such undergrounding or the impact of such undergrounding on adjacent properties exceeds a reasonable cost based on the scale of the proposed project.
3. The property owner shall be required to enter into a deferred improvement agreement committing the participation of the property in its fair share cost of such undergrounding at a future date.
4. Undergrounding of utilities shall be in a manner consistent with the surrounding improvements directly abutting the subject property at the time that such undergrounding of utilities occurs."
19,Article 4: - Site Development Regulations,Chapter 19.96 - Water Efficient Landscape,19.96.010 - Purpose, ,sub-sec-19.14.1,https://library.municode.com/ca/twentynine_palms/codes/code_of_ordinances?nodeId=CD_ORD_ART4SIDERE_CH19.96WAEFLA_19.96.010PU,https://zoneomics.com/code/4773/chapter_19#19.14.1,False,0,"This
Chapter establishes water-efficient landscape standards for the following purposes and for compliance with the state Water Efficient Landscape Ordinance (WELO):
A. To assure beneficial, efficient and responsible use of water resources.
B. To retain the land's natural hydrological role and promote the infiltration of surface water into the groundwater.
C. To recognize that landscapes enhance the aesthetic appearance of developments and communities.
D. To encourage the appropriate design, installation, maintenance and management of landscapes so that water demand can be decreased, runoff can be retained and flooding can be reduced without a decline in the quality or quantity of landscapes.
E. To reduce or eliminate water waste."
19,Article 4: - Site Development Regulations,Chapter 19.96 - Water Efficient Landscape,19.96.020 - Applicability, ,sub-sec-19.14.2,https://library.municode.com/ca/twentynine_palms/codes/code_of_ordinances?nodeId=CD_ORD_ART4SIDERE_CH19.96WAEFLA_19.96.020AP,https://zoneomics.com/code/4773/chapter_19#19.14.2,False,0,"A.
All planting, irrigation and landscape related improvements required by this Chapter shall apply to the following landscape projects:
1. New construction projects except single-family homes, with an aggregate landscape area equal to or greater than 500 square feet requiring a building or landscape permit, plan check or design review.
2. Rehabilitated landscaping for landscape areas equal to or greater than 2,500 square feet for industrial, commercial, office and institutional developments; parks and other public recreational areas; and multi-family residential.
3. Special landscaped areas, such as areas dedicated to edible plants, irrigated with recycled water, or dedicated to active play, greater than 500 square feet requiring a building or landscape permit, plan check or design review, shall prepare a water-efficient landscape worksheet and landscape documentation package according to specifications.
4. Recognizing the special landscape management needs of cemeteries, new and rehabilitated cemeteries are limited to SubSections 19.96.050.A and 19.96.060.B(4); existing cemeteries are limited to SubSection 19.96.060.B(4).
5. Irrigation of landscaped areas of any size shall be conducted in a manner conforming to the rules and requirements of this ordinance, and shall be subject to penalties and incentives for water conservation and water waste prevention as determined and implemented by the local water purveyor or as mutually agreed upon by the local water purveyor and the City.
6. Existing landscape areas that are 2,500 square feet or greater shall not exceed their maximum applied water allowance.
B. Any project with an aggregate landscape area of 2,500 square feet or less may comply with the performance requirements of the state Model Water Efficient Landscape ordinance or conform to the prescriptive measures contained in Appendix D of that ordinance.
C. For projects using rainwater captured on-site or treated/untreated greywater, any lot or parcel within the project that has less than
2500 square feet of landscape and meets the lot or parcel's landscape water requirement (Estimated Total Water Use) entirely with treated or untreated greywater or through stored rainwater captured on-site is subject only to Appendix D
Section (5) of the state Model Water Efficient Landscape ordinance.
D. Exemptions.
The standards in this Chapter do not apply to:
1. Registered local, state or federal historical sites.
2. Ecological restoration projects that do not require a permanent irrigation system.
3. Mined-land reclamation projects that do not require a permanent irrigation system.
4. Existing plant collections, as part of botanical gardens and arboretums open to the public."
