chapter_no,heading_1,heading_2,heading_3,heading_4,heading_5,sub_section_no,source_url,zoneomics_url,is_sub_chunk,sub_chunk_no,text
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 3 APPLICATION REQUIREMENTS,"302  CAMPUS PLAN, MEDICAL CAMPUS PLAN, AND ANY FURTHER
 PROCESSING THEREUNDER: APPLICATION REQUIREMENTS",302.11, ,sub-sec-16.3.3.11,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5778,https://zoneomics.com/code/191/chapter_16#16.3.3.11,False,0,"302.11 No application shall be accepted unless accompanied by a certificate of service demonstrating that a copy of the application and all accompanying documents have been served upon:
(a) The Office of Planning; and (b) The affected ANC."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 3 APPLICATION REQUIREMENTS,"303  AIR SPACE DEVELOPMENT APPLICATION
 REQUIREMENTS",303.1, ,sub-sec-16.3.4.1,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5780,https://zoneomics.com/code/191/chapter_16#16.3.4.1,False,0,"303.1 Each application for approval of an air space development, including a modification with hearing, pursuant to Subtitle X, Chapter 7 shall meet the requirements of this section before it will be accepted by the Office of Zoning for processing."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 3 APPLICATION REQUIREMENTS,"303  AIR SPACE DEVELOPMENT APPLICATION
 REQUIREMENTS",303.2, ,sub-sec-16.3.4.2,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5781,https://zoneomics.com/code/191/chapter_16#16.3.4.2,False,0,"303.2 No air space development application shall be processed until the application is complete and all required fees are paid in accordance with the applicable fee schedule prescribed in Subtitle Z, Chapter 16."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 3 APPLICATION REQUIREMENTS,"303  AIR SPACE DEVELOPMENT APPLICATION
 REQUIREMENTS",303.3, ,sub-sec-16.3.4.3,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5782,https://zoneomics.com/code/191/chapter_16#16.3.4.3,False,0,303.3 The application shall be filed on a form as may be designated by the Director.
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 3 APPLICATION REQUIREMENTS,"303  AIR SPACE DEVELOPMENT APPLICATION
 REQUIREMENTS",303.4, ,sub-sec-16.3.4.4,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5783,https://zoneomics.com/code/191/chapter_16#16.3.4.4,False,0,"303.4 At least forty-five
(45) days, excluding any days that fall in the month of August, prior to filing an application under this chapter, including a modification with hearing, the applicant shall serve a written notice of intent (NOI) to file the application on the affected ANC and on the owners of all property within two hundred feet (200 ft.) of the perimeter of the property in question and on each lessee having a lease with the owner for all or part of any building located on the property involved in the application; however, in the case of a residential condominium or cooperative with twenty-five
(25) or more dwelling units, notice may be provided to the board of directors of the association of the condominium or cooperative that represents all of the owners of the dwelling unit."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 3 APPLICATION REQUIREMENTS,"303  AIR SPACE DEVELOPMENT APPLICATION
 REQUIREMENTS",303.5, ,sub-sec-16.3.4.5,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5784,https://zoneomics.com/code/191/chapter_16#16.3.4.5,False,0,"303.5 The NOI shall describe generally the proposed development, including the name of all owners of the property involved and the use, height, bulk, and other significant aspects of the proposal.
The notice shall also indicate the applicant’s availability to discuss the proposed development with all interested and affected groups and individuals."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 3 APPLICATION REQUIREMENTS,"303  AIR SPACE DEVELOPMENT APPLICATION
 REQUIREMENTS",303.6, ,sub-sec-16.3.4.6,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5785,https://zoneomics.com/code/191/chapter_16#16.3.4.6,False,0,"303.6 The applicant shall make all reasonable efforts to attend a duly noticed meeting of the affected ANC during the forty-five
(45) day notice period."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 3 APPLICATION REQUIREMENTS,"303  AIR SPACE DEVELOPMENT APPLICATION
 REQUIREMENTS",303.7, ,sub-sec-16.3.4.7,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5786,https://zoneomics.com/code/191/chapter_16#16.3.4.7,False,0,303.7 An application for air space development approval shall be made in an appropriate manner provided by the Director.
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 3 APPLICATION REQUIREMENTS,"303  AIR SPACE DEVELOPMENT APPLICATION
 REQUIREMENTS",303.8, ,sub-sec-16.3.4.8,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5787,https://zoneomics.com/code/191/chapter_16#16.3.4.8,False,0,"303.8 The applicant shall submit the following information electronically, and deliver two
(2) sets of mailing labels containing the information in Subtitle Z
§ 303.8(n) below:
(a) A completed application form;
(b) A certified surveyor’s plat of the subject property prepared by the Office of the Surveyor;
(c) A map showing the location of the proposed project, the existing zoning for the subject site, and the zoning of adjacent properties;
(d) A statement of the purposes and objectives of the project;
(e) A statement certifying to whom and in what manner the required NOI was given.
The applicant shall also indicate what meetings or discussions were held with the Office of Planning, the affected ANC, and other individuals and community groups concerning the proposed development, as well as any changes that resulted from these meetings or discussions;
(f) A detailed statement as to the uses to be located in the project, including the location, number, size, and types of stores, offices, residential, institutional, industrial, and other uses;
(g) Architectural plans, a detailed site plan, showing the location and external dimensions of all buildings and structures, utilities and other easements, walkways, driveways, plazas, arcades, and any other open spaces;
(h) A detailed landscaping and grading plan, showing all landscaping to be retained, including trees of eighteen inch (18 in.)
circumference or greater, proposed planting, and landscaping;
(i) Typical floor plans and architectural elevations for each building, sections for each building and the project as a whole, and sections and elevations of the entire square within which the project is located;
(j) A circulation plan, including the location of all vehicular and pedestrian access ways and the location and number of all off-street parking spaces and loading berths, including an indication of which spaces are designated for which use;
(k) A tabulation of development data showing the following:
(1) The area and dimensions of each lot proposed for each building and the exact area of the total site;
(2) The percentage of lot occupancy of each building on each lot and the total percentage of lot occupancy for all buildings on the entire site; and
(3) The gross floor area and floor area ratio for each building on each lot, including a break-down for each use, and the total gross floor area and floor area ratio for all buildings on the entire site, including a breakdown for each use;
(l) A table listing by-right development standards and identifying all areas of relief requested and the degree of such relief;
(m) A racial equity analysis relative to the Comprehensive Plan in compliance with the Zoning Commission's current Racial Equity Tool, which is available on the Office of Zoning's website;
(n) The names and addresses of the owners of all property located within two hundred feet (200 ft.) of the subject property and names and addresses of each lessee having a lease with the owner for all or part of any building located on the property involved in the application; however, in the case of a residential condominium or cooperative with twenty-five
(25) or more dwelling units, notice may be provided to the board of directors of the association of the condominium or cooperative that represents all of the owners of the dwelling unit; and (o) Any other information needed to understand the proposed project."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 3 APPLICATION REQUIREMENTS,"303  AIR SPACE DEVELOPMENT APPLICATION
 REQUIREMENTS",303.9, ,sub-sec-16.3.4.9,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5788,https://zoneomics.com/code/191/chapter_16#16.3.4.9,False,0,"303.9 No application shall be accepted unless accompanied by a certificate of service demonstrating that a copy of the application and all accompanying documents have been served upon:
(a) The Office of Planning; and (b) The affected ANC."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 3 APPLICATION REQUIREMENTS,"304  MAP AMENDMENT APPLICATION AND PETITION
 REQUIREMENTS",304.1, ,sub-sec-16.3.5.1,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5790,https://zoneomics.com/code/191/chapter_16#16.3.5.1,False,0,"304.1 Each application or petition for approval of a map amendment pursuant to Subtitle X, Chapter 5 shall meet the requirements of this section before it will be accepted by the Office of Zoning for processing."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 3 APPLICATION REQUIREMENTS,"304  MAP AMENDMENT APPLICATION AND PETITION
 REQUIREMENTS",304.2, ,sub-sec-16.3.5.2,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5791,https://zoneomics.com/code/191/chapter_16#16.3.5.2,False,0,"304.2 No map amendment application or petition shall be processed until the application or petition is complete and all required fees are paid in accordance with the applicable fee schedule prescribed in Subtitle Z, Chapter 16."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 3 APPLICATION REQUIREMENTS,"304  MAP AMENDMENT APPLICATION AND PETITION
 REQUIREMENTS",304.3, ,sub-sec-16.3.5.3,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5792,https://zoneomics.com/code/191/chapter_16#16.3.5.3,False,0,"304.3 A map amendment application or petition may include property owned by one
(1) or more persons."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 3 APPLICATION REQUIREMENTS,"304  MAP AMENDMENT APPLICATION AND PETITION
 REQUIREMENTS",304.4, ,sub-sec-16.3.5.4,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5793,https://zoneomics.com/code/191/chapter_16#16.3.5.4,False,0,304.4 The application or petition shall be filed on a form as may be designated by the Director or the Commission.
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 3 APPLICATION REQUIREMENTS,"304  MAP AMENDMENT APPLICATION AND PETITION
 REQUIREMENTS",304.5, ,sub-sec-16.3.5.5,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5794,https://zoneomics.com/code/191/chapter_16#16.3.5.5,False,0,"304.5 At least forty-five
(45) days, excluding any days that fall in the month of August, to filing a map amendment application under this chapter, the applicant shall serve a written notice of intent (NOI) to file the application on the affected ANC and on the owners of all property within two hundred feet (200 ft.) of the perimeter of the property in question and names and addresses of each lessee having a lease with the owner for all or part of any building located on the property involved in the application; however, in the case of a residential condominium or cooperative with twenty-five
(25) or more dwelling units, notice may be provided to the board of directors of the association of the condominium or cooperative that represents all of the owners of the dwelling unit."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 3 APPLICATION REQUIREMENTS,"304  MAP AMENDMENT APPLICATION AND PETITION
 REQUIREMENTS",304.6, ,sub-sec-16.3.5.6,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5795,https://zoneomics.com/code/191/chapter_16#16.3.5.6,False,0,"304.6 In a map amendment application, the applicant shall make all reasonable efforts to attend a duly noticed meeting of the affected ANC during the forty-five
(45) day notice period."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 3 APPLICATION REQUIREMENTS,"304  MAP AMENDMENT APPLICATION AND PETITION
 REQUIREMENTS",304.7, ,sub-sec-16.3.5.7,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5796,https://zoneomics.com/code/191/chapter_16#16.3.5.7,False,0,"304.7 An application or petition for map amendment approval shall be made in an appropriate manner provided by the Director.
The applicant or petitioner shall submit the following information electronically, and deliver two
(2) sets of mailing labels containing the information in Subtitle Z
§ 304.7(g) below:
(a) A completed application or petition form;
(b) A certified surveyor’s plat of the subject property prepared by the Office of the Surveyor;
(c) A map showing the location of the properties including, the existing zoning, the zoning of adjacent properties, and all proposed changes of zoning;
(d) A detailed description of the map amendment’s consistency with the Comprehensive Plan and any other adopted public policies and active programs related to the subject site;
(e) For a map amendment application, a statement certifying to whom and in what manner the required NOI was given.
The applicant shall also indicate what meetings or discussions were held with the community and the OP and the affected ANC as well as any changes that resulted from community input; and (f) A racial equity analysis relative to the Comprehensive Plan in compliance with the Zoning Commission’s current Racial Equity Tool, which is available on the Office of Zoning’s website; and (g) For a map amendment application, the name and addresses of the owners of all property located within two hundred feet (200 ft.) of the subject property and names and addresses of each lessee having a lease with the owner for all or part of any building located on the property involved in the application; however, in the case of a residential condominium or cooperative with twenty-five
(25) or more dwelling units, notice may be provided to the board of directors of the association of the condominium or cooperative that represents all of the owners of the dwelling unit."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 3 APPLICATION REQUIREMENTS,"304  MAP AMENDMENT APPLICATION AND PETITION
 REQUIREMENTS",304.8, ,sub-sec-16.3.5.8,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5797,https://zoneomics.com/code/191/chapter_16#16.3.5.8,False,0,"304.8 No application or petition shall be accepted unless accompanied by a certificate of service demonstrating that a copy of the application and all accompanying documents have been served upon:
(a) The Office of Planning; and (b) The affected ANC."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 3 APPLICATION REQUIREMENTS,305  TEXT AMENDMENT PETITION REQUIREMENTS,305.1, ,sub-sec-16.3.6.1,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5799,https://zoneomics.com/code/191/chapter_16#16.3.6.1,False,0,305.1 Each text amendment petition shall meet the requirements of this section before it will be accepted by the Office of Zoning for processing.
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 3 APPLICATION REQUIREMENTS,305  TEXT AMENDMENT PETITION REQUIREMENTS,305.2, ,sub-sec-16.3.6.2,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5800,https://zoneomics.com/code/191/chapter_16#16.3.6.2,False,0,"305.2 No zoning text amendment petition shall be processed until the petition is complete and all required fees are paid in accordance with the applicable fee schedule prescribed in Subtitle Z, Chapter 16."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 3 APPLICATION REQUIREMENTS,305  TEXT AMENDMENT PETITION REQUIREMENTS,305.3, ,sub-sec-16.3.6.3,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5801,https://zoneomics.com/code/191/chapter_16#16.3.6.3,False,0,305.3 The application shall be filed on a form as may be designated by Director or the Commission.
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 3 APPLICATION REQUIREMENTS,305  TEXT AMENDMENT PETITION REQUIREMENTS,305.4, ,sub-sec-16.3.6.4,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5802,https://zoneomics.com/code/191/chapter_16#16.3.6.4,False,0,305.4 A petition for text amendment approval shall be made in an appropriate manner provided by the Director.
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 3 APPLICATION REQUIREMENTS,305  TEXT AMENDMENT PETITION REQUIREMENTS,305.5, ,sub-sec-16.3.6.5,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5803,https://zoneomics.com/code/191/chapter_16#16.3.6.5,False,0,"305.5 The petitioner shall submit electronically two
(2) copies of all information required by the form at the time of filing the petition, including:
(a) A statement of the purposes and objectives of this proposal and how it is consistent with the guidance and direction in the current Comprehensive Plan; and (b) A racial equity analysis relative to the Comprehensive Plan in compliance with the Zoning Commission's current Racial Equity Tool, which is available on the Office of Zoning's website;
(c) Any other information needed to understand the implications of the proposed changes."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 3 APPLICATION REQUIREMENTS,305  TEXT AMENDMENT PETITION REQUIREMENTS,305.6, ,sub-sec-16.3.6.6,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5804,https://zoneomics.com/code/191/chapter_16#16.3.6.6,False,0,"305.6 No petition shall be accepted unless accompanied by a certificate of service demonstrating that a copy of the application and all accompanying documents have been served upon:
(a) The Office of Planning; and (b) The affected ANC."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,"400  SETDOWN PROCEDURES: SCHEDULING CONTESTED
 CASE APPLICATIONS FOR HEARING",400.1, ,sub-sec-16.4.1.1,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5807,https://zoneomics.com/code/191/chapter_16#16.4.1.1,False,0,"400.1 The Director shall review for completeness every application filed with the Commission within five
(5) days of its receipt."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,"400  SETDOWN PROCEDURES: SCHEDULING CONTESTED
 CASE APPLICATIONS FOR HEARING",400.2, ,sub-sec-16.4.1.2,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5808,https://zoneomics.com/code/191/chapter_16#16.4.1.2,False,0,"400.2 Upon completing the review of an application, the Director shall notify the applicant in writing of any deficiency.
The notice shall list the information necessary to make the application complete and the date the information must be received, which shall not be less than five
(5) days after the date of notice.
If the applicant fails or refuses to correct the deficiencies in the application by the date stated, the Director shall not accept the application for filing."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,"400  SETDOWN PROCEDURES: SCHEDULING CONTESTED
 CASE APPLICATIONS FOR HEARING",400.3, ,sub-sec-16.4.1.3,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5809,https://zoneomics.com/code/191/chapter_16#16.4.1.3,False,0,"400.3 As soon as an application is accepted for filing by the Director, the Director shall place a copy of the application in the public record of the Commission and refer a copy to the Office of Planning and the District Department of Transportation."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,"400  SETDOWN PROCEDURES: SCHEDULING CONTESTED
 CASE APPLICATIONS FOR HEARING",400.4, ,sub-sec-16.4.1.4,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5810,https://zoneomics.com/code/191/chapter_16#16.4.1.4,False,0,"400.4 Applications for design review, campus plan/further processings, and medical campus plans shall be immediately scheduled for hearing consistent with the notice provisions of this chapter."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,"400  SETDOWN PROCEDURES: SCHEDULING CONTESTED
 CASE APPLICATIONS FOR HEARING",400.5, ,sub-sec-16.4.1.5,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5811,https://zoneomics.com/code/191/chapter_16#16.4.1.5,False,0,"400.5 For all other types of applications, the Commission, at a public meeting, shall determine if the application should be scheduled (setdown) for a hearing.
The Office of Planning shall review each such application and submit a report and recommend whether the application should be set down for a public hearing.
The report should include whether the application is:
(a) Not inconsistent with the Comprehensive Plan and provide a racial equity analysis relative to the Comprehensive Plan in compliance with the Zoning Commission's current Racial Equity Tool, which is available on the Office of Zoning's website;
(b) In the case of a planned unit development (PUD):
(1) Whether the application is consistent with the purposes of the PUD process as stated in Subtitle X
§ 300.1; and
(2) In the case of a second-stage PUD, whether the application substantially complies with all of the requirements of the first-stage PUD approval.
It is the intention of the Commission that any second-stage application that is substantially in accordance with the elements, guidelines, and conditions of the first-stage approval be granted a hearing;
(c) In the case of a map amendment whether the application is appropriate for IZ Plus per Subtitle X
§ 502, including mitigating circumstances, if any, and an alternative zone, if appropriate; and (d) Generally ready for a public hearing to be scheduled."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,"400  SETDOWN PROCEDURES: SCHEDULING CONTESTED
 CASE APPLICATIONS FOR HEARING",400.6, ,sub-sec-16.4.1.6,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5812,https://zoneomics.com/code/191/chapter_16#16.4.1.6,False,0,"400.6 The report of the Office of Planning shall be in writing and filed with the Director at least ten
(10) days prior to a meeting scheduled by the Commission pursuant to Subtitle Z
§ 103.1."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,"400  SETDOWN PROCEDURES: SCHEDULING CONTESTED
 CASE APPLICATIONS FOR HEARING",400.7, ,sub-sec-16.4.1.7,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5813,https://zoneomics.com/code/191/chapter_16#16.4.1.7,False,0,"400.7 For contested cases enumerated under Subtitle Z
§ 400.5, the Director shall also refer the application to the affected ANC, along with an ANC Setdown Form, which the affected ANC may submit to provide feedback on whether the matter should be set down for hearing."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,"400  SETDOWN PROCEDURES: SCHEDULING CONTESTED
 CASE APPLICATIONS FOR HEARING",400.8, ,sub-sec-16.4.1.8,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5814,https://zoneomics.com/code/191/chapter_16#16.4.1.8,False,0,"400.8 The ANC Setdown Form shall be filed by the affected ANC with the Director no later than forty
(40) days after the date the application is referred, excluding any days that fall in the month of August."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,"400  SETDOWN PROCEDURES: SCHEDULING CONTESTED
 CASE APPLICATIONS FOR HEARING",400.9, ,sub-sec-16.4.1.9,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5815,https://zoneomics.com/code/191/chapter_16#16.4.1.9,False,0,"400.9 A public meeting to consider setting down a contested case shall not occur less than forty-five
(45) days after the application is referred to the affected ANC excluding any days that fall in the month of August."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,"400  SETDOWN PROCEDURES: SCHEDULING CONTESTED
 CASE APPLICATIONS FOR HEARING",400.10, ,sub-sec-16.4.1.10,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5816,https://zoneomics.com/code/191/chapter_16#16.4.1.10,False,0,"400.10 If the applicant seeks to waive the forty-five
(45) day period between the referral of the application to the affected ANC and a public meeting to consider setdown, it shall obtain the consent of the Office of Planning and the affected ANC, and provide such proof to the Commission."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,"400  SETDOWN PROCEDURES: SCHEDULING CONTESTED
 CASE APPLICATIONS FOR HEARING",400.11, ,sub-sec-16.4.1.11,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5817,https://zoneomics.com/code/191/chapter_16#16.4.1.11,False,0,"400.11 After considering the application, the recommendations of the Office of Planning, and any ANC Setdown Form filed, the Commission may determine whether to:
(a) Schedule the application for a hearing;
(b) Continue the setdown to permit the applicant to provide further information or modify its design;
(c) Dismiss the application because of a technical or procedural defect or to allow for needed modifications to be made; or (d) Deny the application on its merits."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,"400  SETDOWN PROCEDURES: SCHEDULING CONTESTED
 CASE APPLICATIONS FOR HEARING",400.12, ,sub-sec-16.4.1.12,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5818,https://zoneomics.com/code/191/chapter_16#16.4.1.12,False,0,"400.12 The concurrence of at least three
(3) of the five
(5) Commission members shall be required to take any of the actions enumerated in Subtitle Z
§ 400.11. The Commission may not dismiss or deny an application without first allowing the applicant or its representative, if present, an opportunity to be heard."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,"400  SETDOWN PROCEDURES: SCHEDULING CONTESTED
 CASE APPLICATIONS FOR HEARING",400.13, ,sub-sec-16.4.1.13,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5819,https://zoneomics.com/code/191/chapter_16#16.4.1.13,False,0,"400.13 If the matter is denied or dismissed without a public hearing, the Commission shall issue a denial or dismissal order, copies of which shall be published in the D.C. Register, served on the applicant, and made available on the Office of Zoning website.
The order shall include a statement of reasons for the denial or dismissal."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,"400  SETDOWN PROCEDURES: SCHEDULING CONTESTED
 CASE APPLICATIONS FOR HEARING",400.14, ,sub-sec-16.4.1.14,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5820,https://zoneomics.com/code/191/chapter_16#16.4.1.14,False,0,"400.14 If the Commission dismisses an application without prejudice because of the need to modify the application, the order shall also state the type of modification the Commission considers appropriate."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,"400  SETDOWN PROCEDURES: SCHEDULING CONTESTED
 CASE APPLICATIONS FOR HEARING",400.15, ,sub-sec-16.4.1.15,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5821,https://zoneomics.com/code/191/chapter_16#16.4.1.15,False,0,"400.15 An applicant granted a public hearing shall be so notified of the action in writing, and such notice shall be entered into the record."
16,SUBTITLE Z ZONING COMMISSION RULES OF PRACTICE AND PROCEDURE,CHAPTER 4 PRE-HEARING AND HEARING PROCEDURES: CONTESTED CASES,"400  SETDOWN PROCEDURES: SCHEDULING CONTESTED
 CASE APPLICATIONS FOR HEARING",400.16, ,sub-sec-16.4.1.16,https://online.encodeplus.com/regs/washington-dc/doc-viewer.aspx?secid=5609#secid-5822,https://zoneomics.com/code/191/chapter_16#16.4.1.16,False,0,"400.16 After setdown, the hearing date will be scheduled in a timely manner, but only after the applicant submits its supplemental filing, and the appropriate hearing fee has been paid, as provided in Subtitle Z, Chapter 16."
